symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706377,54.3688554983,54.834716457,53.4467389614,53.6748667505,166825508,0.0,1.0
AAPL,2018-09-14 00:00:00+00:00,223.84,226.84,222.52,225.75,31999289,53.7517097952,54.4721133397,53.4347322357,54.2103667185,127997156,0.0,1.0
AAPL,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195133,52.320508087,53.5379900771,52.1740260329,53.3458824652,148780532,0.0,1.0
AAPL,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571712,52.4069565123,53.2738421108,52.1380058557,52.2988959806,126286848,0.0,1.0
AAPL,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123833,52.4381739992,52.7383421427,51.7009610388,52.4693914861,108495332,0.0,1.0
AAPL,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608794,52.8367972938,53.3770999521,52.6254789208,52.8872255419,106435176,0.0,1.0
AAPL,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246748,52.2676784937,53.1561761985,52.1788287232,53.0168981799,384986992,0.0,1.0
AAPL,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693358,53.0192995251,53.132162747,52.0203399434,52.0659655013,110773432,0.0,1.0
AAPL,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554379,53.3554878458,53.5067725901,52.7575529039,52.7695596297,98217516,0.0,1.0
AAPL,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221.0,23984706,52.9304497546,53.7300976889,52.7719609748,53.0697277732,95938824,0.0,1.0
AAPL,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181227,54.0182591067,54.3760595337,53.6796694408,53.7469071049,120724908,0.0,1.0
AAPL,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929364,54.2079653734,54.2319788249,53.7949340079,53.9798375843,91717456,0.0,1.0
AAPL,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600802,54.5729698359,55.0916603879,54.3544474274,54.7386626511,94403208,0.0,1.0
AAPL,2018-10-02 00:00:00+00:00,229.28,230.0,226.63,227.25,24788170,55.0580415558,55.2309384065,54.4216850916,54.5705684907,99152680,0.0,1.0
AAPL,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654799,55.7280168521,56.0642051729,55.1781088132,55.2429451322,114619196,0.0,1.0
AAPL,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000,54.7482680317,55.7952545163,54.445698543,55.418243328,128168000,0.0,1.0
AAPL,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580463,53.8597703269,54.8491245279,52.968871277,54.7410639963,134321852,0.0,1.0
AAPL,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663923,53.7349003792,53.9822389295,52.8776201613,53.3602905361,118655692,0.0,1.0
AAPL,2018-10-09 00:00:00+00:00,226.87,227.27,222.25,223.64,26891029,54.4793173751,54.575371181,53.3698959167,53.7036828923,107564116,0.0,1.0
AAPL,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990554,51.9555036244,54.3544474274,51.8810619249,54.1407277092,167962216,0.0,1.0
AAPL,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124392,51.4968467012,52.709526001,50.9853601846,51.5136561172,212497568,0.0,1.0
AAPL,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337851,53.3362770846,53.521180661,52.0707681916,52.9304497546,161351404,0.0,1.0
AAPL,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791007,52.1956381393,53.2690394205,52.1740260329,53.1081492955,123164028,0.0,1.0
AAPL,2018-10-16 00:00:00+00:00,222.15,222.99,216.76,218.93,29183963,53.3458824652,53.5475954576,52.0515574304,52.5726493275,116735852,0.0,1.0
AAPL,2018-10-17 00:00:00+00:00,221.19,222.64,219.34,222.3,22885397,53.115353331,53.4635483775,52.6711044786,53.3819026424,91541588,0.0,1.0
AAPL,2018-10-18 00:00:00+00:00,216.02,219.74,213.0,217.86,32581315,51.8738578894,52.7671582845,51.1486516547,52.3157053967,130325260,0.0,1.0
AAPL,2018-10-19 00:00:00+00:00,219.31,221.26,217.43,218.06,33078726,52.6639004431,53.132162747,52.2124475553,52.3637322996,132314904,0.0,1.0
AAPL,2018-10-22 00:00:00+00:00,220.65,223.36,218.94,219.79,28792082,52.985680693,53.6364452281,52.5750506727,52.7791650103,115168328,0.0,1.0
AAPL,2018-10-23 00:00:00+00:00,222.73,223.25,214.7,215.83,38767846,53.4851604838,53.6100304315,51.5568803299,51.8282323316,155071384,0.0,1.0
AAPL,2018-10-24 00:00:00+00:00,215.09,224.23,214.54,222.6,40925163,51.6505327906,53.845362256,51.5184588075,53.4539429969,163700652,0.0,1.0
AAPL,2018-10-25 00:00:00+00:00,219.8,221.38,216.75,217.71,29855768,52.7815663554,53.1609788888,52.0491560852,52.2796852194,119423072,0.0,1.0
AAPL,2018-10-26 00:00:00+00:00,216.3,220.19,212.67,215.9,47258375,51.9410955536,52.8752188162,51.0694072648,51.8450417476,189033500,0.0,1.0
AAPL,2018-10-29 00:00:00+00:00,212.24,219.69,206.09,219.19,45935520,50.9661494234,52.7551515588,49.4893221573,52.6350843014,183742080,0.0,1.0
AAPL,2018-10-30 00:00:00+00:00,213.3,215.18,209.27,211.15,36659990,51.2206920091,51.672144897,50.2529499144,50.7044028023,146639960,0.0,1.0
AAPL,2018-10-31 00:00:00+00:00,218.86,220.45,216.62,216.88,38358933,52.5558399115,52.93765379,52.0179385983,52.0803735722,153435732,0.0,1.0
AAPL,2018-11-01 00:00:00+00:00,222.22,222.36,216.81,219.05,58323180,53.3626918812,53.3963107133,52.0635641561,52.6014654693,233292720,0.0,1.0
AAPL,2018-11-02 00:00:00+00:00,207.48,213.65,205.43,209.55,91328654,49.8231091329,51.3047390893,49.3308333776,50.3201875786,365314616,0.0,1.0
AAPL,2018-11-05 00:00:00+00:00,201.59,204.39,198.17,204.3,66163669,48.4087168407,49.0810934822,47.5874568,49.0594813758,264654676,0.0,1.0
AAPL,2018-11-06 00:00:00+00:00,203.77,204.72,201.69,201.92,31882881,48.932210083,49.1603378721,48.4327302922,48.4879612306,127531524,0.0,1.0
AAPL,2018-11-07 00:00:00+00:00,209.95,210.06,204.13,205.97,33424434,50.4162413845,50.4426561811,49.0186585083,49.4605060156,133697736,0.0,1.0
AAPL,2018-11-08 00:00:00+00:00,208.49,210.12,206.75,209.98,25362636,50.2409431887,50.6337329503,49.8216461426,50.5999964064,101450544,0.73,1.0
AAPL,2018-11-09 00:00:00+00:00,204.47,206.01,202.25,205.55,34365750,49.2722224269,49.6433244103,48.7372572302,49.5324757659,137463000,0.0,1.0
AAPL,2018-11-12 00:00:00+00:00,194.17,199.85,193.79,199.0,51135518,46.7901766941,48.1589164769,46.6986060748,47.9540874601,204542072,0.0,1.0
AAPL,2018-11-13 00:00:00+00:00,192.23,197.18,191.45,191.63,46882936,46.3226845852,47.5155123888,46.1347238404,46.1780993969,187531744,0.0,1.0
AAPL,2018-11-14 00:00:00+00:00,186.8,194.48,185.93,193.9,60800957,45.0141886309,46.8648790414,44.8045401078,46.7251133593,243203828,0.0,1.0
AAPL,2018-11-15 00:00:00+00:00,191.41,191.97,186.9,188.39,46478801,46.1250848278,46.2600310036,45.0382861623,45.3973393799,185915204,0.0,1.0
AAPL,2018-11-16 00:00:00+00:00,193.53,194.97,189.46,190.5,36928253,46.6359524932,46.9829569452,45.6551829658,45.9057972922,147713012,0.0,1.0
AAPL,2018-11-19 00:00:00+00:00,185.86,190.7,184.99,190.0,41920872,44.7876718358,45.953992355,44.5780233128,45.7853096352,167683488,0.0,1.0
AAPL,2018-11-20 00:00:00+00:00,176.98,181.47,175.51,178.37,67825247,42.6478110487,43.7297902079,42.2935773373,42.9827667349,271300988,0.0,1.0
AAPL,2018-11-21 00:00:00+00:00,176.78,180.27,176.55,179.73,31124210,42.5996159859,43.4406198313,42.5441916637,43.3104931618,124496840,0.0,1.0
AAPL,2018-11-23 00:00:00+00:00,172.29,176.595,172.1,174.94,23623972,41.5176368266,42.5550355528,41.471851517,42.1562214084,94495888,0.0,1.0
AAPL,2018-11-26 00:00:00+00:00,174.62,174.95,170.26,174.24,44998520,42.0791093079,42.1586311615,41.0284569395,41.9875386887,179994080,0.0,1.0
AAPL,2018-11-27 00:00:00+00:00,174.24,174.77,170.88,171.51,41387377,41.9875386887,42.115255605,41.1778616341,41.3296760818,165549508,0.0,1.0
AAPL,2018-11-28 00:00:00+00:00,180.94,181.29,174.93,176.73,46062539,43.6020732916,43.6864146514,42.1538116552,42.5875672202,184250156,0.0,1.0
AAPL,2018-11-29 00:00:00+00:00,179.55,182.8,177.7,182.66,41769992,43.2671176053,44.0502873754,42.8213132747,44.0165508314,167079968,0.0,1.0
AAPL,2018-11-30 00:00:00+00:00,178.58,180.33,177.03,180.29,39531549,43.0333715509,43.4550783501,42.6598598144,43.4454393376,158126196,0.0,1.0
AAPL,2018-12-03 00:00:00+00:00,184.82,184.94,181.21,184.46,40798002,44.5370575094,44.5659745471,43.6671366263,44.4503063964,163192008,0.0,1.0
AAPL,2018-12-04 00:00:00+00:00,176.69,182.39,176.27,180.95,41344282,42.5779282076,43.9514874967,42.4767185758,43.6044830447,165377128,0.0,1.0
AAPL,2018-12-06 00:00:00+00:00,174.72,174.78,170.42,171.76,43098410,42.1032068393,42.1176653582,41.0670129897,41.3899199103,172393640,0.0,1.0
AAPL,2018-12-07 00:00:00+00:00,168.49,174.49,168.3,173.49,42281631,40.6019306339,42.0477825171,40.5561453243,41.8068072033,169126524,0.0,1.0
AAPL,2018-12-10 00:00:00+00:00,169.6,170.09,163.33,165.0,62025994,40.8694132323,40.9874911361,39.3584980143,39.7609267885,248103976,0.0,1.0
AAPL,2018-12-11 00:00:00+00:00,168.63,171.79,167.0,171.66,47281665,40.6356671779,41.3971491697,40.2428774162,41.3658223789,189126660,0.0,1.0
AAPL,2018-12-12 00:00:00+00:00,169.1,171.92,169.02,170.4,35627674,40.7489255754,41.4284759605,40.7296475503,41.0621934834,142510696,0.0,1.0
AAPL,2018-12-13 00:00:00+00:00,170.95,172.57,169.55,170.49,31897827,41.194729906,41.5851099145,40.8573644666,41.0838812617,127591308,0.0,1.0
AAPL,2018-12-14 00:00:00+00:00,165.48,169.08,165.28,169.0,40703710,39.8765949392,40.7441060691,39.8283998764,40.724828044,162814840,0.0,1.0
AAPL,2018-12-17 00:00:00+00:00,163.94,168.35,162.73,165.45,44287922,39.5054929558,40.56819409,39.213912826,39.8693656797,177151688,0.0,1.0
AAPL,2018-12-18 00:00:00+00:00,166.07,167.53,164.39,165.38,33841518,40.0187703743,40.3705943326,39.613931847,39.8524974078,135366072,0.0,1.0
AAPL,2018-12-19 00:00:00+00:00,160.89,167.45,159.09,166.0,49047297,38.7705182485,40.3513163075,38.3367626835,40.0019021024,196189188,0.0,1.0
AAPL,2018-12-20 00:00:00+00:00,156.83,162.11,155.3,160.4,64772960,37.7921584742,39.0645081314,37.423466244,38.6524403447,259091840,0.0,1.0
AAPL,2018-12-21 00:00:00+00:00,150.73,158.16,149.63,156.86,95744384,36.3222090596,38.1126556416,36.0571362143,37.7993877336,382977536,0.0,1.0
AAPL,2018-12-24 00:00:00+00:00,146.83,151.55,146.59,148.15,37169232,35.3824053355,36.519808817,35.3245712602,35.7004927498,148676928,0.0,1.0
AAPL,2018-12-26 00:00:00+00:00,157.17,157.23,146.72,148.3,58582544,37.8740900809,37.8885485997,35.355898051,35.7366390469,234330176,0.0,1.0
AAPL,2018-12-27 00:00:00+00:00,156.15,156.77,150.07,155.84,53117065,37.6282952608,37.7776999554,36.1631653524,37.5535929135,212468260,0.0,1.0
AAPL,2018-12-28 00:00:00+00:00,156.23,158.52,154.55,157.5,42291424,37.6475732859,38.1994067546,37.2427347586,37.9536119345,169165696,0.0,1.0
AAPL,2018-12-31 00:00:00+00:00,157.74,159.36,156.48,158.53,35003466,38.0114460098,38.4018260183,37.7078171143,38.2018165078,140013864,0.0,1.0
AAPL,2019-01-02 00:00:00+00:00,157.92,158.85,154.23,154.89,37039737,38.0548215663,38.2789286082,37.1656226581,37.3246663653,148158948,0.0,1.0
AAPL,2019-01-03 00:00:00+00:00,142.19,145.72,142.0,143.98,91312195,34.2642798791,35.1149227371,34.2184945695,34.695625691,365248780,0.0,1.0
AAPL,2019-01-04 00:00:00+00:00,148.26,148.55,143.8,144.53,58607070,35.7270000343,35.7968828753,34.6522501345,34.8281621136,234428280,0.0,1.0
AAPL,2019-01-07 00:00:00+00:00,147.93,148.83,145.9,148.7,54777764,35.6474781807,35.8643559632,35.1582982936,35.8330291724,219111056,0.0,1.0
AAPL,2019-01-08 00:00:00+00:00,150.75,151.82,148.52,149.56,41025314,36.3270285659,36.5848721517,35.7896536159,36.0402679424,164101256,0.0,1.0
AAPL,2019-01-09 00:00:00+00:00,153.31,154.53,149.63,151.29,45099081,36.9439253694,37.2379152523,36.0571362143,36.4571552354,180396324,0.0,1.0
AAPL,2019-01-10 00:00:00+00:00,153.8,153.97,150.86,152.5,35780670,37.0620032732,37.1029690765,36.3535358504,36.7487353651,143122680,0.0,1.0
AAPL,2019-01-11 00:00:00+00:00,152.29,153.7,151.51,152.88,27023241,36.6981305492,37.0379057418,36.5101698044,36.8403059844,108092964,0.0,1.0
AAPL,2019-01-14 00:00:00+00:00,150.0,151.27,149.22,150.85,32439186,36.1462970805,36.4523357291,35.9583363356,36.3511260972,129756744,0.0,1.0
AAPL,2019-01-15 00:00:00+00:00,153.07,153.39,150.05,150.27,28710324,36.886091294,36.9632033945,36.1583458462,36.2113604152,114841296,0.0,1.0
AAPL,2019-01-16 00:00:00+00:00,154.94,155.88,153.0,153.08,30569706,37.336715131,37.563231926,36.8692230221,36.8885010472,122278824,0.0,1.0
AAPL,2019-01-17 00:00:00+00:00,155.86,157.66,153.26,154.2,29821160,37.5584124197,37.9921679847,36.9318766037,37.1583933987,119284640,0.0,1.0
AAPL,2019-01-18 00:00:00+00:00,156.82,157.88,155.98,157.5,33751023,37.7897487211,38.0451825538,37.5873294574,37.9536119345,135004092,0.0,1.0
AAPL,2019-01-22 00:00:00+00:00,153.3,156.73,152.62,156.41,30393970,36.9415156162,37.7680609428,36.7776524028,37.6909488424,121575880,0.0,1.0
AAPL,2019-01-23 00:00:00+00:00,153.92,155.14,151.7,154.15,23130570,37.0909203108,37.3849101938,36.555955114,37.146344633,92522280,0.0,1.0
AAPL,2019-01-24 00:00:00+00:00,152.7,154.48,151.74,154.11,25441549,36.7969304279,37.2258664866,36.5655941266,37.1367056205,101766196,0.0,1.0
AAPL,2019-01-25 00:00:00+00:00,157.76,158.13,154.32,155.48,33547893,38.0162655161,38.1054263822,37.1873104364,37.4668418005,134191572,0.0,1.0
AAPL,2019-01-28 00:00:00+00:00,156.3,156.33,153.66,155.79,26192058,37.6644415578,37.6716708173,37.0282667292,37.5415441478,104768232,0.0,1.0
AAPL,2019-01-29 00:00:00+00:00,154.68,158.13,154.11,156.25,41587239,37.2740615494,38.1054263822,37.1367056205,37.6523927921,166348956,0.0,1.0
AAPL,2019-01-30 00:00:00+00:00,165.25,166.15,160.23,163.25,61109780,39.821170617,40.0380483995,38.6114745413,39.3392199892,244439120,0.0,1.0
AAPL,2019-01-31 00:00:00+00:00,166.44,169.0,164.56,166.11,40739649,40.1079312405,40.724828044,39.6548976504,40.0284093869,162958596,0.0,1.0
AAPL,2019-02-01 00:00:00+00:00,166.52,168.98,165.93,166.96,32668138,40.1272092656,40.7200085377,39.9850338304,40.2332384037,130672552,0.0,1.0
AAPL,2019-02-04 00:00:00+00:00,171.25,171.66,167.28,167.41,31495582,41.2670225002,41.3658223789,40.3103505041,40.3416772949,125982328,0.0,1.0
AAPL,2019-02-05 00:00:00+00:00,174.18,175.08,172.35,172.86,36101628,41.9730801698,42.1899579523,41.5320953454,41.6549927555,144406512,0.0,1.0
AAPL,2019-02-06 00:00:00+00:00,174.24,175.57,172.85,174.65,28239591,41.9875386887,42.3080358561,41.6525830024,42.0863385673,112958364,0.0,1.0
AAPL,2019-02-07 00:00:00+00:00,170.94,173.94,170.34,172.4,31741690,41.1923201529,41.9152460945,41.0477349646,41.5441441111,126966760,0.0,1.0
AAPL,2019-02-08 00:00:00+00:00,170.41,170.66,168.42,168.99,23819966,41.2405152157,41.3010171158,40.7589200905,40.8968644228,95279864,0.73,1.0
AAPL,2019-02-11 00:00:00+00:00,169.43,171.21,169.25,171.05,20993425,41.0033477671,41.4341212961,40.959786399,41.39540008,83973700,0.0,1.0
AAPL,2019-02-12 00:00:00+00:00,170.89,171.0,169.7,170.1,22283523,41.3566788639,41.3832997,41.0686898193,41.1654928595,89134092,0.0,1.0
AAPL,2019-02-13 00:00:00+00:00,170.18,172.48,169.92,171.39,22490233,41.1848534675,41.7414709489,41.1219314914,41.4776826642,89960932,0.0,1.0
AAPL,2019-02-14 00:00:00+00:00,170.8,171.26,169.38,169.71,21835747,41.3348981799,41.4462216762,40.9912473871,41.0711098953,87342988,0.0,1.0
AAPL,2019-02-15 00:00:00+00:00,170.42,171.7,169.75,171.25,24626814,41.2429352917,41.5527050204,41.0807901993,41.4438016002,98507256,0.0,1.0
AAPL,2019-02-19 00:00:00+00:00,170.93,171.44,169.49,169.71,18972826,41.366359168,41.4897830443,41.0178682231,41.0711098953,75891304,0.0,1.0
AAPL,2019-02-20 00:00:00+00:00,172.03,173.32,170.99,171.19,26114362,41.6325675286,41.9447573334,41.380879624,41.4292811441,104457448,0.0,1.0
AAPL,2019-02-21 00:00:00+00:00,171.06,172.37,170.3,171.8,17249670,41.397820156,41.7148501128,41.2138943796,41.5769057805,68998680,0.0,1.0
AAPL,2019-02-22 00:00:00+00:00,172.97,173.0,171.38,171.58,18913154,41.8600546732,41.8673149012,41.4752625882,41.5236641084,75652616,0.0,1.0
AAPL,2019-02-25 00:00:00+00:00,174.23,175.87,173.95,174.16,21873358,42.1649842499,42.5618767149,42.0972221217,42.1480437179,87493432,0.0,1.0
AAPL,2019-02-26 00:00:00+00:00,174.33,175.3,173.17,173.71,17070211,42.18918501,42.4239323825,41.9084561933,42.0391402976,68280844,0.0,1.0
AAPL,2019-02-27 00:00:00+00:00,174.87,175.0,172.73,173.21,27835389,42.3198691143,42.3513301024,41.801972849,41.9181364973,111341556,0.0,1.0
AAPL,2019-02-28 00:00:00+00:00,173.15,174.91,172.92,174.32,28215416,41.9036160413,42.3295494183,41.8479542931,42.186764934,112861664,0.0,1.0
AAPL,2019-03-01 00:00:00+00:00,174.97,175.15,172.89,174.28,25886167,42.3440698743,42.3876312424,41.8406940651,42.1770846299,103544668,0.0,1.0
AAPL,2019-03-04 00:00:00+00:00,175.85,177.75,173.97,175.69,27436203,42.5570365628,43.016851004,42.1020622737,42.5183153468,109744812,0.0,1.0
AAPL,2019-03-05 00:00:00+00:00,175.53,176.0,174.54,175.94,19737419,42.4795941307,42.5933377029,42.2400066061,42.5788172469,78949676,0.0,1.0
AAPL,2019-03-06 00:00:00+00:00,174.52,175.49,173.94,174.67,20810384,42.2351664541,42.4699138266,42.0948020457,42.2714675942,83241536,0.0,1.0
AAPL,2019-03-07 00:00:00+00:00,172.5,174.44,172.02,173.87,24796374,41.7463111009,42.215805846,41.6301474526,42.0778615137,99185496,0.0,1.0
AAPL,2019-03-08 00:00:00+00:00,172.91,173.07,169.5,170.32,23999358,41.8455342171,41.8842554332,41.0202882991,41.2187345316,95997432,0.0,1.0
AAPL,2019-03-11 00:00:00+00:00,178.9,179.12,175.35,175.49,32011034,43.2951597446,43.3484014168,42.4360327626,42.4699138266,128044136,0.0,1.0
AAPL,2019-03-12 00:00:00+00:00,180.91,182.67,179.37,180.0,32467584,43.7815950218,44.2075283988,43.4089033169,43.5613681053,129870336,0.0,1.0
AAPL,2019-03-13 00:00:00+00:00,181.71,183.3,180.92,182.25,31032524,43.9752011023,44.3599931872,43.7840150978,44.1058852066,124130096,0.0,1.0
AAPL,2019-03-14 00:00:00+00:00,183.73,184.1,182.56,183.9,23579508,44.4640564555,44.5535992677,44.1809075628,44.5051977476,94318032,0.0,1.0
AAPL,2019-03-15 00:00:00+00:00,186.12,187.33,183.74,184.85,39042912,45.0424546209,45.3352838176,44.4664765315,44.7351049681,156171648,0.0,1.0
AAPL,2019-03-18 00:00:00+00:00,188.02,188.39,185.79,185.8,26219832,45.502269062,45.5918118742,44.9625921127,44.9650121887,104879328,0.0,1.0
AAPL,2019-03-19 00:00:00+00:00,186.53,188.99,185.92,188.35,31646369,45.1416777371,45.7370164345,44.9940531007,45.5821315702,126585476,0.0,1.0
AAPL,2019-03-20 00:00:00+00:00,188.16,189.49,184.73,186.23,31035231,45.536150126,45.8580202348,44.706064056,45.0690754569,124140924,0.0,1.0
AAPL,2019-03-21 00:00:00+00:00,195.09,196.33,189.81,190.02,51034237,47.2132627981,47.5133522228,45.935462667,45.9862842631,204136948,0.0,1.0
AAPL,2019-03-22 00:00:00+00:00,191.05,197.69,190.78,195.34,42407666,46.2355520917,47.8424825596,46.1702100396,47.2737646982,169630664,0.0,1.0
AAPL,2019-03-25 00:00:00+00:00,188.74,191.98,186.6,191.51,43845293,45.6765145344,46.4606191603,45.1586182691,46.346875588,175381172,0.0,1.0
AAPL,2019-03-26 00:00:00+00:00,186.79,192.88,184.58,191.66,49800538,45.2045997132,46.6784260008,44.669762916,46.3831767281,199202152,0.0,1.0
AAPL,2019-03-27 00:00:00+00:00,188.47,189.76,186.55,188.75,29848427,45.6111724822,45.923362287,45.1465178891,45.6789346104,119393708,0.0,1.0
AAPL,2019-03-28 00:00:00+00:00,188.72,189.56,187.53,188.95,20780363,45.6716743824,45.8749607669,45.3836853377,45.7273361305,83121452,0.0,1.0
AAPL,2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.83,23563961,45.9693437311,46.0008047192,45.6281130143,45.940302819,94255844,0.0,1.0
AAPL,2019-04-01 00:00:00+00:00,191.24,191.68,188.38,191.64,27861964,46.2815335358,46.3880168801,45.5893917982,46.3783365761,111447856,0.0,1.0
AAPL,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732,46.9543146655,47.0607980097,46.2355520917,46.2452323958,91062928,0.0,1.0
AAPL,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830,47.2761847743,47.5544935149,46.743768053,46.767968813,93087320,0.0,1.0
AAPL,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275,47.3584673585,47.5230325268,46.741347977,47.1406605179,76457100,0.0,1.0
AAPL,2019-04-05 00:00:00+00:00,197.0,197.1,195.93,196.45,18526644,47.6754973152,47.6996980753,47.4165491826,47.5423931349,74106576,0.0,1.0
AAPL,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697,48.425720877,48.4571818651,47.5157722988,47.5351329069,103526788,0.0,1.0
AAPL,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237,48.2805163167,49.0912417786,48.2151742645,48.4789625492,143072948,0.0,1.0
AAPL,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288,48.5515648293,48.5806057414,47.9610662839,48.0820700842,86781152,0.0,1.0
AAPL,2019-04-11 00:00:00+00:00,198.95,201.0,198.44,200.85,20900808,48.1474121364,48.6435277176,48.0239882601,48.6072265775,83603232,0.0,1.0
AAPL,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668,48.1280515283,48.4354011811,47.4843113108,48.2079140365,111042672,0.0,1.0
AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,48.2151742645,48.3652189769,47.9199249918,48.0578693241,70146584,0.0,1.0
AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,48.2200144165,48.7330705298,48.0530291721,48.2708360127,102785540,0.0,1.0
AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,49.1590039068,49.2195058069,48.0651295522,48.2901966207,115627120,0.0,1.0
AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,49.3356694552,49.4058516594,49.0113792704,49.1565838308,96783064,0.0,1.0
AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,49.4978145476,49.5970376639,48.9678179023,49.0864016266,77758180,0.0,1.0
AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,50.2117369693,50.2770790215,49.3453497593,49.4736137876,93291964,0.0,1.0
AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,50.1342945372,50.4537445699,50.1076737011,50.1826960573,70162436,0.0,1.0
AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,49.6793202481,50.2794990975,49.640599032,50.054432029,74172824,0.0,1.0
AAPL,2019-04-26 00:00:00+00:00,204.3,205.0,202.12,204.9,18649102,49.4421527995,49.6115581199,48.9145762302,49.5873573598,74596408,0.0,1.0
AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,49.5171751557,49.8463054925,49.3356694552,49.4663535595,88818864,0.0,1.0
AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,48.5636652094,49.224345959,48.1861333525,49.1420633748,186139692,0.0,1.0
AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,50.9474400751,52.1066564819,50.6352502704,50.7925552108,259309312,0.0,1.0
AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,50.6158896623,51.4629162644,50.3690419097,50.7828749067,127985296,0.0,1.0
AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,51.2451094238,51.2668901079,50.877257871,51.0369828873,83569512,0.0,1.0
AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,50.4537445699,50.5408673061,49.248546719,49.4397327235,129772452,0.0,1.0
AAPL,2019-05-07 00:00:00+00:00,202.86,207.42,200.83,205.88,38763698,49.0936618546,50.1972165133,48.6023864255,49.8245248084,155054792,0.0,1.0
AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,49.1033421587,49.6938407041,48.825033418,48.8613345581,105358016,0.0,1.0
AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,48.5757655894,48.808092886,47.593214731,48.4983231572,139634428,0.0,1.0
AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.42,41208712,47.9054045358,48.3111354698,46.8339833267,47.963713173,164834848,0.77,1.0
AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,45.1211671081,46.0346690914,44.423892988,45.6046428918,229722492,0.0,1.0
AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,45.8354479142,46.0881186755,45.0458517851,45.2888044402,146118708,0.0,1.0
AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,46.3845209147,46.5861716185,45.1940529047,45.2547910685,106178872,0.0,1.0
AAPL,2019-05-16 00:00:00+00:00,190.08,192.47,188.84,189.91,33031364,46.1804406844,46.7610975302,45.8791793921,46.1391387331,132125456,0.0,1.0
AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,45.9180518169,46.3796618616,45.3738378695,45.4151398208,131516360,0.0,1.0
